title,year,rating,imdb,rotten,service,type,original,minutes,action,adult,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film-noir,game-show,history,horror,music,musical,mystery,news,reality-tv,romance,sci-fi,short,sport,talk-show,thriller,war,western
Sniper: Special Ops,2016,18+,3.2,,netflix,movie,0,84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Harith Iskander: I Told You So,2018,,4.5,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An Upper Egyptian,2014,,3.1,,netflix,movie,0,85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac’s Scary Halloween,2016,7+,5.4,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A 3 Minute Hug,2018,,6.3,,netflix,movie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swearnet Live,2014,,4.5,,netflix,movie,0,75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mater,2017,,4.4,,netflix,movie,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Gospel of Luke,2015,,6.7,,netflix,movie,0,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peace Haven,2015,,6.5,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralphie May: Imperfectly Yours,2013,,5.6,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyo Kii... Main Jhuth Nahin Bolta,2001,,5.3,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,1960,,6.2,,netflix,movie,0,\N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Prince,2010,,4.2,,netflix,movie,0,138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Tatah,2013,,4.4,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malcriados,2016,,6.1,,netflix,movie,0,97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Alien and Me,2016,,5.5,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X: Past Is Present,2015,13+,5.5,,netflix,movie,0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DreamWorks Home: For the Holidays,2017,13+,5.5,,netflix,movie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todo lo que sería Lucas Lauriente,2018,,7.7,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Virgin,1984,,5.1,,netflix,movie,0,85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W/O Ram,2018,,5.8,,netflix,movie,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mike Epps: Only One Mike,2019,,4.9,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forever Chape,2018,,7.5,,netflix,movie,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caída del Cielo,2016,,5.3,,netflix,movie,0,75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ay, mi madre!",2019,,3.8,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Rangers: Megaforce: Raising Spirits,2013,7+,5.8,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A StoryBots Christmas,2017,,5.7,,netflix,movie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Walls of The Moon,2015,,5.8,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Among the Stars,2018,,6.1,,netflix,movie,0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Katti Batti,2015,,4.9,,netflix,movie,0,135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZANZ,2018,,7.2,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malena Pichot: Estupidez compleja,2018,,5.4,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saverio Raimondo: Il Satiro Parlante,2019,13+,5.9,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungerford,2014,,3.8,,netflix,movie,0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Wishing Tree,2017,,5.8,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shopkins: Wild,2018,,4.9,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bronze Buckaroo,1939,,5.1,,netflix,movie,0,58,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Der NSU-Komplex,2016,,6.4,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imperfect,2012,,5.4,,netflix,movie,0,96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Intent 2: The Come Up,2018,,3.5,,netflix,movie,0,103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Republic Of Imbaba,2015,,,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macho,2016,,4.3,,netflix,movie,0,102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Backfire,2017,,3.4,,netflix,movie,0,\N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aalorukkam,2018,,6.9,,netflix,movie,0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Twin Murders: The Silence of the White City,2019,,5.1,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Defense of a Married Man,1990,,5.6,,netflix,movie,0,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Casino Tycoon,1992,,6.1,,netflix,movie,0,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Young Tiger,1973,,4.5,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hera Pheri,1976,18+,6.8,,netflix,movie,0,164,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why Knot,2014,,5.2,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black Site Delta,2017,,3.8,,netflix,movie,0,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colkatay Columbus,2016,all,4.0,,netflix,movie,0,126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El Especial de Alex Fernández, el Especial",2017,,,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alejandro Riaño: Especial de stand up,2018,,4.9,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Holy Man III,2010,,6.0,,netflix,movie,0,90,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lechmi,2017,,4.7,,netflix,movie,0,150,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujala,1959,,6.1,,netflix,movie,0,109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Secrets of Scotland Yard,2013,,6.7,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Epps: Don't Take It Personal,2015,18+,4.2,,netflix,movie,0,59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy the Odyssey,2017,16+,2.6,,netflix,movie,0,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Jackson,2018,,6.1,,netflix,movie,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Undercover Brother 2,2019,18+,3.5,,netflix,movie,0,84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ranbhool,2010,,5.4,,netflix,movie,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Zoé Panoramas,2018,,7.2,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Pact,2013,,6.2,,netflix,movie,0,\N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Island,2016,,4.2,,netflix,movie,0,91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Last Party,2016,18+,4.5,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Ballarta: El Amor es de Putos,2016,,7.1,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollywood Calling,2003,,6.4,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd Glass: Act Happy,2018,,5.0,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felipe Neto: My Life Makes No Sense,2017,,4.5,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liss Pereira: Renteniendo Liquidos,2019,,6.6,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's Fine,2016,,7.7,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Jack King Affair,2018,,6.3,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Wedding Party 2: Destination Dubai,2017,13+,4.6,,netflix,movie,0,98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricardo Quevedo: Hay gente así,2018,,6.4,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edge of Fear,2018,18+,4.4,,netflix,movie,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Irada Pakka,2010,,5.6,,netflix,movie,0,130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Motor Mitraan Di,2016,all,6.3,,netflix,movie,0,119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Horror Story,2013,,4.3,,netflix,movie,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saeed Mirza: The Leftist Sufi,2016,,7.8,,netflix,movie,0,\N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virunga: Gorillas in Peril,2015,,6.1,,netflix,movie,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My Friend Pinto,2011,,5.3,,netflix,movie,0,100,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanika,2017,,4.6,,netflix,movie,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghanchakkar,2013,7+,5.8,,netflix,movie,0,137,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Moh Maya Money,2016,,5.7,,netflix,movie,0,108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Monkey Up,2016,7+,3.9,,netflix,movie,0,83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Yellow Bird,2016,,5.5,,netflix,movie,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The beauty of Rouh,2014,,3.4,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 Minutes from Earth,2016,,5.4,,netflix,movie,0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastián Marcelo Wainraich,2018,,6.2,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Super Monsters and the Wish Star,2018,,6.0,,netflix,movie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Si saben cómo me pongo ¿pa' qué me invitan?,2018,,4.8,,netflix,movie,0,90,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krishna Cottage,2004,,5.1,,netflix,movie,0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The House on Coco Road,2017,,7.4,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bathinda Express,2016,7+,6.1,,netflix,movie,0,\N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nasha,2013,13+,3.2,,netflix,movie,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mythily Veendum Varunnu...,2017,,2.3,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weapon of Choice,2018,,4.3,,netflix,movie,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gina Yashere: Laughing To America,2014,,,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaoon Kahan Bata Ae Dil,2018,,6.0,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
First Impression,2014,,6.1,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Super Monsters Save Halloween,2018,,5.3,,netflix,movie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Kinison: The Scream Continues,2016,,6.1,,netflix,movie,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaara O Dildaara,2011,,5.5,,netflix,movie,0,150,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darra,2016,,5.1,,netflix,movie,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garuda Di Dadaku 2,2011,,7.5,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reaction,2012,,4.5,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoo Byung Jae: Too Much Information,2018,,5.3,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicken Kokkachi,2017,,4.7,,netflix,movie,0,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Thief and the Fool,2013,,5.2,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ek Khiladi Ek Haseena,2005,all,5.8,,netflix,movie,0,143,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Namour,2016,,6.6,,netflix,movie,0,\N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Without Gorky,2013,,6.8,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solo el amor,2018,,4.8,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
III Smoking Barrels,2017,,6.7,,netflix,movie,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Savita Damodar Paranjpe,2018,,6.1,,netflix,movie,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Clarence Clemons: Who Do I Think I Am?,2019,,6.1,,netflix,movie,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaotic Love Poems,2016,,6.5,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smash: Motorized Mayhem,2009,,6.2,,netflix,movie,0,70,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Chocolate City: Vegas Strip,2016,13+,4.0,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don't Go Breaking My Heart 2,2014,,5.5,,netflix,movie,0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexicanos de bronce,2016,,6.9,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Sort of Homecoming,2015,,5.8,,netflix,movie,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breaking the Bank,2016,,4.8,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amrapali,1966,,6.7,,netflix,movie,0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Midas Touch,2013,,5.0,,netflix,movie,0,99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madness in the Desert: The Paris to Dakar Story,2013,,7.6,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chandani: The Daughter of the Elephant Whisperer,2010,,7.1,,netflix,movie,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Professor Mack,2018,,3.9,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incoming,2018,,3.2,,netflix,movie,0,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Sommore: The Reign Continues,2015,,6.4,,netflix,movie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
